SongID,Title,Artist,Song Length (in mm.),Song Length in Phrases,Beg. Tonic,Beg. Meter,Meter Change?,Tonic Change?,Beg. Mode,Mode Change?
0244,"Have You Seen Your Mother, Baby, Standing In The Shadow? ",The Rolling Stones,120,28,G,4/4,0,0
0245,It Amazes Me,John Denver,111,23,D,4/4,1,0
0619,If I Could Build My Whole World Around You,Marvin Gaye & Tammy Terrell,72,17,Db,4/4,0,1
0162,Sweet Nothin's,Brenda Lee,71,19,G,4/4,1,0
0248,I'd Love To Change The World,Ten Years After,109,28,E,4/4,0,0
0160,If you need me,Solomon Burke ,36,9,A,4/4,0,0
0167,No Charge,Melba Montgomery,115,38,G,3/4,0,0
1032,Down And Out In New York City,James Brown,102,27,Db,4/4,1,0
1033,Goin' Back,The Byrds,100,27,E,4/4,0,0
0530,This House,Tracie Spencer,109,28,F#,4/4,0,0
0800,Magic Man,Heart,142,38,G,4/4,1,0
1025,Over The Hills and Far Away,Led Zeppelin,120,29,G,4/4,1,0
1024,Baby What You Want Me To Do,Jimmy Reed,58,15,E,4/4,0,0
1027,Lucky,Greg Kihn,121,33,A,4/4,0,0
0670,Silent Lucidity,Queensryche,100,26,G,4/4,0,0
1021,Soul Dance Number 3,Wilson Pickett,73,20,E,4/4,0,0
1020,Hey You! Get Off My Mountain,The Dramatics,68,18,D,4/4,0,0
1188,Man In The Mirror,Michael Jackson,99,26,G,4/4,0,1
1022,Surrender,Cheap Trick,142,34,Bb,4/4,0,1
1186,"Baby, Baby Don't Cry",The Miracles,94,23,F,4/4,0,1
1182,My World Fell Down,Sagittarius,87,24,Ab,4/4,0,0
1183,Private Dancer,Tina Turner,206,51,G,4/4,0,0
1180,Lucky Man,"Emerson, Lake & Palmer",117,30,G,4/4,0,0
1181,Kicks,Paul Revere & The Raiders,80,20,F,4/4,0,0
0884,One,Metallica,219,59,B,4/4,1,1
0885,The Way You Do The Things You Do,UB40,120,30,Ab,4/4,0,0
0886,Dance Hall Days,Wang Chung,102,24,C,4/4,0,0
0887,Me Myself And I,De La Soul,105,27,A,4/4,0,0
0769,All Through The Night,Cyndi Lauper,107,29,Ab,4/4,1,0
0881,Don't stand so close to me,Police,140,35,Eb,4/4,0,0
0882,Somebody s Watching Me,Rockwell,122,31,C#,4/4,0,0
0765,Too Weak To Fight,Clarence Carter,60,15,Db,4/4,0,0
0767,The Night Chicago Died,Paper Lace,102,27,C,4/4,1,0
0766,Ask Me,Elvis Presley,41,12,D,12/8,0,0
0888,Baby Don't Change Your Mind,Gladys Knight & The Pips,90,24,C,4/4,0,0
0889,Don t You Know What The Night Can Do,Steve Winwood,145,46,A,4/4,1,0
0762,Walk Like A Man,Grand Funk Railroad,128,35,E,4/4,1,0
1164,Ten Percent,Double Exposure,100,25,C,4/4,0,0
0004,You've got a Friend,Roberta Flack and Donny Hathaway,71,21,Ab,4/4,0,0
1166,I Cried A Tear,LaVern Baker,35,11,A,12/8,0,0
1167,Rebel Yell,Billy Idol,197,50,B,4/4,0,0
1160,I Got Stripes,Johnny Cash,101,26,Db,4/4,0,1
1161,Daddy's Home,Cliff Richard,21,10,E,4/4,0,0
1162,Cruisin',Smokey Robinson,94,24,E,4/4,0,0
1163,My Love,Paul McCartney & Wings,59,17,F,4/4,1,0
1204,Heartbreaker,Pat Benatar,129,32,F,4/4,0,0
0621,Ghostbusters Theme,Ray Parker Jr,117,19,B,4/4,0,0
1201,Three Times A Lady,The Commodores,85,22,Ab,3/4,0,0
0006,The Rose,Bette Midler,54,14,C,4/4,0,0
1203,Island Of Lost Souls,Blondie,79,20,D,4/4,1,0
0018,Kiss On My List,Hall & Oates,117,15,C,4/4,0,0
0793,My Way ,Elvis Presley,76,20,C,4/4,0,0
0072,Get Together,The Youngbloods,118,31,A,4/4,0,0
1111,Land Of 1000 Dances,Chris Kenner,84,22,Eb,4/4,0,0
1110,Reelin' & Rockin',Chuck Berry,136,34,G,4/4,0,0
1113,Lonely Weekends,Charlie Rich,81,20,F,4/4,0,0
1112,Never Knew Love Like This Before,Stephanie Mills,152,38,B,4/4,0,0
0088,Buy For Me The Rain,Nitty Gritty Dirt Band,108,27,C,4/4,0,0
1114,Wichita Lineman,Glen Campbell,67,19,F,4/4,0,0
1117,If I Could Build My Whole World Around You,Marvin Gaye & Tammy Terrell,72,17,Db,4/4,0,1
1116,Ebony Eyes,The Everly Brothers,100,25,E,3/4,0,0
1292,He's So Fine,The Chiffons,68,17,G,4/4,0,0
1118,Funny Girl,Barbra Streisand,40,16,Eb,4/4,1,0
1290,Happy Together,The Turtles,65,17,F#,4/4,0,0
1296,White Wedding,Billy Idol,152,39,B,4/4,0,0
1297,Ebony Eyes,The Everly Brothers,100,25,E,3/4,0,0
0083,Red Red Wine,UB40,119,58,Db,4/4,1,0
1102,Rock This Town,Stray Cats,166,43,D,4/4,0,0
0948,The Twist,Chubby Checker,100,25,E,4/4,0,0
0941,Like A Rock,Bob Seger,116,30,Ab,4/4,0,0
0940,Feel Like Making Love,Roberta Flack,68,16,Eb,4/4,0,0
0943,I Found A True Love,Wilson Pickett,83,21,C,4/4,0,0
0945,Riders On The Storm,The Doors,103,38,E,4/4,0,0
0944,Starting Over Again,Dolly Parton,65,17,Bb,4/4,1,0
0947,Fakin it,Simon & Garfunkel,80,26,E,4/4,1,0
0946,I Second That Emotion,The Miracles,66,17,D,4/4,0,0
0700,Does Anybody Really Know What Time It Is,Chicago,100,27,G,4/4,1,0
0323,Dream Police,Cheap Trick ,135,34,E,4/4,1,0
0074,Nowhere To Run ,Martha Reeves & The Vandellas,95,24,Ab,4/4,0,0
0707,This Should Go On Forever,Rod Bernard,49,13,Gb,4/4,0,0
0322,Bird Dog,The Everly Brothers,79,24,B,4/4,0,0
0705,Baby Don't Change Your Mind,Gladys Knight & The Pips,90,24,C,4/4,0,0
1061,Best Of My Love,Eagles,102,30,C,4/4,0,0
