14,8,Cmaj,Dmin,B-maj,Cmaj,Dmin,Cmaj,B-maj,Dmin,,,,,,,,,,,,1.950212064914747,#,_DminB-majCmajDminCmajB-majDminCmaj,0033; 0073
21,10,Cmaj,Dmin,B-maj,Cmaj,Fmaj,Cmaj,Dmin,B-maj,Cmaj,Fmaj,,,,,,,,,,1.5301404544057031,####,_FmajCmajB-majDminCmajFmajCmajB-majDminCmaj,0572; 0600; 1258
12,15,Cmaj,Dmin,B-maj,Cmaj,Fmaj,Cmaj,Dmin,B-maj,Cmaj,Fmaj,Cmaj,Dmin,B-maj,Cmaj,Fmaj,,,,,1.7924812503605778,####,_FmajCmajB-majDminCmajFmajCmajB-majDminCmajFmajCmajB-majDminCmaj,0572; 0600
15,6,Cmaj,Dmin,B-maj,Fmaj,B-maj,Fmaj,,,,,,,,,,,,,,1.3995812306460644,#,_FmajB-majFmajB-majDminCmaj,0312; 0475; 0561; 0695; 1153
10,7,Cmaj,Dmin,Cmaj,B-maj,Cmaj,B-maj,Cmaj,,,,,,,,,,,,,1.5709505944546684,#,_CmajB-majCmajB-majCmajDminCmaj,0150; 0184; 0889; 1051
18,8,Cmaj,Dmin,Cmaj,Dmaj,D,Fmaj,Cmaj,Dmin,,,,,,,,,,,,1.224394445405986,###,_DminCmajFmajDDmajCmajDminCmaj,1169; 1260
12,14,Cmaj,Dmin,Cmaj,Dmaj,D,Fmaj,Cmaj,Dmin,Cmaj,Dmaj,D,Fmaj,Cmaj,Dmin,,,,,,0.9182958340544896,#####,_DminCmajFmajDDmajCmajDminCmajFmajDDmajCmajDminCmaj,1169; 1260
29,7,Cmaj,Dmin,Cmaj,Dmin,Cmaj,B-maj,Cmaj,,,,,,,,,,,,,1.820393189881004,#,_CmajB-majCmajDminCmajDminCmaj,0051; 0150; 0608; 0629; 0659; 0749; 0889; 1222
10,9,Cmaj,Dmin,Cmaj,Dmin,Cmaj,B-maj,Cmaj,Dmin,Cmaj,,,,,,,,,,,0.9709505944546686,#,_CmajDminCmajB-majCmajDminCmajDminCmaj,0608; 0629; 0659
11,9,Cmaj,Dmin,Cmaj,Dmin,Cmaj,Fmaj,Cmaj,Dmin,Cmaj,,,,,,,,,,,1.3221793455166668,#,_CmajDminCmajFmajCmajDminCmajDminCmaj,0479; 0947
31,7,Cmaj,Dmin,Cmaj,Fmaj,Cmaj,Dmin,Cmaj,,,,,,,,,,,,,1.8608659794893763,#,_CmajDminCmajFmajCmajDminCmaj,0124; 0479; 0627; 0916; 0947; 1188; 1228
20,11,Cmaj,Dmin,Ddim,Fdim,Cmaj,Emin,Dmin,Fmin,Cmaj,Amaj,Dmin,,,,,,,,,1.1567796494470395,#######,_DminAmajCmajFminDminEminCmajFdimDdimDminCmaj,0517; 0680
11,7,Cmaj,Dmin,Fmaj,B-maj,Amin,Gmin,Cmaj,,,,,,,,,,,,,1.0957952550009338,#,_CmajGminAminB-majFmajDminCmaj,0412; 1221
46,6,Cmaj,Dmin,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,,,,,,1.4906401825684292,#,_CmajFmajCmajFmajDminCmaj,0160; 0172; 0492; 0881; 1051; 1064
16,13,Cmaj,Dmin,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Dmin,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,1.2987949406953985,#####,_CmajFmajCmajFmajDminCmajFmajCmajFmajCmajFmajDminCmaj,0492; 0881
26,9,Cmaj,Dmin,Fmaj,Gmaj,Cmaj,Dmin,Fmaj,Gmaj,Cmaj,,,,,,,,,,,1.1160762796829877,##,_CmajGmajFmajDminCmajGmajFmajDminCmaj,0010; 0258; 0349; 0747
12,14,Cmaj,Dmin,Fmaj,Gmaj,Cmaj,Dmin,Fmaj,Gmaj,Cmaj,Dmin,Fmaj,Gmaj,Cmaj,Dmin,,,,,,0.9182958340544896,###,_DminCmajGmajFmajDminCmajGmajFmajDminCmajGmajFmajDminCmaj,0258; 0349
16,13,Cmaj,Dmin,Fmaj,Gmaj,Cmaj,Dmin,Gmaj,Cmaj,Dmin,Fmaj,Gmaj,Cmaj,Dmin,,,,,,,1.1994602933016414,#####,_DminCmajGmajFmajDminCmajGmajDminCmajGmajFmajDminCmaj,0258; 0349; 1285
10,18,Cmaj,Dmin,Fmaj,Gmaj,Fmaj,Gmaj,Cmaj,Dmin,Fmaj,Gmaj,Fmaj,Gmaj,Cmaj,Dmin,Fmaj,Gmaj,Fmaj,Gmaj,,0.9219280948873623,#########,_GmajFmajGmajFmajDminCmajGmajFmajGmajFmajDminCmajGmajFmajGmajFmajDminCmaj,1104
16,9,Cmaj,Dmin,Gmaj,Cmaj,Dmin,Fmaj,Gmaj,Cmaj,Dmin,,,,,,,,,,,1.1994602933016414,###,_DminCmajGmajFmajDminCmajGmajDminCmaj,0258; 0349; 1285
45,9,Cmaj,Dmin,Gmaj,Cmaj,Dmin,Gmaj,Cmaj,Dmin,Gmaj,,,,,,,,,,,0.9055872616982603,#,_GmajDminCmajGmajDminCmajGmajDminCmaj,0296; 0410; 0729; 0767; 0834; 1027; 1138; 1192; 1283
28,12,Cmaj,Dmin,Gmaj,Cmaj,Dmin,Gmaj,Cmaj,Dmin,Gmaj,Cmaj,Dmin,Gmaj,,,,,,,,1.2010947341319425,#,_GmajDminCmajGmajDminCmajGmajDminCmajGmajDminCmaj,0410; 0729; 0767; 1027; 1192; 1283
13,7,Cmaj,Dmin,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,,,,,,,,,,,,,1.8262452584026092,#,_CmajGmajFmajCmajGmajDminCmaj,0102; 0184; 0222; 0410; 0465; 0508; 0725; 0914; 1235; 1245
10,10,Cmaj,Dmin,Gmin,Cmaj,Dmin,Gmin,Cmaj,Dmin,Gmin,Cmaj,,,,,,,,,,1.3567796494470394,#,_CmajGminDminCmajGminDminCmajGminDminCmaj,0978; 1234; 1258
10,5,Cmaj,Dmin,Gno3,Gmaj,Cmaj,,,,,,,,,,,,,,,1.3609640474436813,#,_CmajGmajGno3DminCmaj,0102; 0380; 0472; 0725; 1019
25,9,Cmaj,Dno3,Dmaj,Gmaj,Cmaj,Dno3,Dmaj,Gmaj,Cmaj,,,,,,,,,,,0.9161182137782962,###,_CmajGmajDmajDno3CmajGmajDmajDno3Cmaj,0083; 0791; 1188; 1277
15,15,Cmaj,Dno3,Dmaj,Gmaj,Cmaj,Dno3,Dmaj,Gmaj,Cmaj,Dno3,Dmaj,Gmaj,Cmaj,Dno3,Dmaj,,,,,0.9055872616982603,###,_DmajDno3CmajGmajDmajDno3CmajGmajDmajDno3CmajGmajDmajDno3Cmaj,0083; 0791; 1277
14,5,Cmaj,Dno3,Fmaj,Cmaj,Dno3,,,,,,,,,,,,,,,1.2638091738835462,#,_Dno3CmajFmajDno3Cmaj,0215; 0567; 0800
19,18,Cmaj,Dno3,Gmaj,Amin,Cmaj,Dno3,Gmaj,Amin,Cmaj,Dno3,Gmaj,Amin,Cmaj,Dno3,Gmaj,Amin,Cmaj,Dno3,,0.9132829641650989,##########,_Dno3CmajAminGmajDno3CmajAminGmajDno3CmajAminGmajDno3CmajAminGmajDno3Cmaj,0720
56,8,Cmaj,Dno3,Gmaj,Cmaj,Dno3,Gmaj,Cmaj,Dno3,,,,,,,,,,,,1.02402499929967,##,_Dno3CmajGmajDno3CmajGmajDno3Cmaj,0046; 0736; 1188; 1200
42,11,Cmaj,Dno3,Gmaj,Cmaj,Dno3,Gmaj,Cmaj,Dno3,Gmaj,Cmaj,Dno3,,,,,,,,,1.0119654955607627,##,_Dno3CmajGmajDno3CmajGmajDno3CmajGmajDno3Cmaj,0046; 0736; 1200
45,6,Cmaj,E-maj,B-maj,Cmaj,E-maj,B-maj,,,,,,,,,,,,,,1.9341552131214943,#,_B-majE-majCmajB-majE-majCmaj,0114; 0168; 0370; 0727; 0909; 1246
19,9,Cmaj,E-maj,B-maj,Cmaj,E-maj,B-maj,Cmaj,E-maj,B-maj,,,,,,,,,,,1.9579393553211155,#,_B-majE-majCmajB-majE-majCmajB-majE-majCmaj,0114; 0168; 0370; 0727; 0909
19,8,Cmaj,E-maj,B-maj,Fmaj,Cmaj,E-maj,B-maj,Fmaj,,,,,,,,,,,,1.1050139971135324,##,_FmajB-majE-majCmajFmajB-majE-majCmaj,0053; 0206; 0655; 1025
11,7,Cmaj,E-maj,B-maj,Fmaj,E-maj,B-maj,Fmaj,,,,,,,,,,,,,1.5394847569315018,#,_FmajB-majE-majFmajB-majE-majCmaj,0206; 0290; 0655; 0675; 1240
39,5,Cmaj,E-maj,Cmaj,E-maj,Cmaj,,,,,,,,,,,,,,,1.558201569637213,#,_CmajE-majCmajE-majCmaj,0284; 0533; 0743; 0828
27,7,Cmaj,E-maj,Cmaj,E-maj,Cmaj,E-maj,Cmaj,,,,,,,,,,,,,1.7829706205553486,#,_CmajE-majCmajE-majCmajE-majCmaj,0284; 0533; 0743; 0828
16,9,Cmaj,E-maj,Cmaj,E-maj,Cmaj,E-maj,Cmaj,E-maj,Cmaj,,,,,,,,,,,1.3244602933016414,#,_CmajE-majCmajE-majCmajE-majCmajE-majCmaj,0533; 0743; 0828
10,11,Cmaj,E-maj,Cmaj,E-maj,Cmaj,E-maj,Cmaj,E-maj,Cmaj,E-maj,Cmaj,,,,,,,,,0.9219280948873623,#,_CmajE-majCmajE-majCmajE-majCmajE-majCmajE-majCmaj,0533; 0743; 0828
53,13,Cmaj,E-maj,Fmaj,Cmaj,E-maj,Fmaj,Cmaj,E-maj,Fmaj,Cmaj,E-maj,Fmaj,Cmaj,,,,,,,1.0068828843737447,###,_CmajFmajE-majCmajFmajE-majCmajFmajE-majCmajFmajE-majCmaj,0291; 0476; 0625; 0688; 0824; 0841; 0932; 1062; 1089; 1280
24,19,Cmaj,E-maj,Fmaj,Cmaj,E-maj,Fmaj,Cmaj,E-maj,Fmaj,Cmaj,E-maj,Fmaj,Cmaj,E-maj,Fmaj,Cmaj,E-maj,Fmaj,Cmaj,1.1241854163060885,###,_CmajFmajE-majCmajFmajE-majCmajFmajE-majCmajFmajE-majCmajFmajE-majCmajFmajE-majCmaj,0476; 0625; 0688; 1062; 1089
15,4,Cmaj,Emaj,Bmaj,Emaj,,,,,,,,,,,,,,,,1.2419460322060458,#,_EmajBmajEmajCmaj,0288; 0471; 0502; 0689; 0853; 1245
11,6,Cmaj,Emaj,Fmaj,F#dim,Cmaj,Amin,,,,,,,,,,,,,,1.3221793455166668,##,_AminCmajF#dimFmajEmajCmaj,0112; 0127; 0386; 0444; 0596
17,6,Cmaj,Emin,Amin,Cmaj,Fmaj,Cmaj,,,,,,,,,,,,,,0.9774178175281716,#,_CmajFmajCmajAminEminCmaj,0128; 0485; 0682
10,12,Cmaj,Emin,Amin,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Emin,Amin,Cmaj,Gmaj,,,,,,,,0.9709505944546686,#####,_GmajCmajAminEminCmajGmajCmajFmajCmajAminEminCmaj,0128; 0682
14,6,Cmaj,Emin,Amin,Fmaj,Gmaj,Cmaj,,,,,,,,,,,,,,1.6105772433316423,#,_CmajGmajFmajAminEminCmaj,0006; 0181; 0265; 1042; 1044; 1271
12,5,Cmaj,Emin,Bmaj,Gmaj,Dmaj,,,,,,,,,,,,,,,1.0,#,_DmajGmajBmajEminCmaj,0317; 0323
27,12,Cmaj,Emin,Bmin,Amin,Dno3,Emin,Bmin,Cmaj,Emin,Bmin,Amin,Dno3,,,,,,,,0.9182958340544896,#######,_Dno3AminBminEminCmajBminEminDno3AminBminEminCmaj,0524; 1098; 1183
18,19,Cmaj,Emin,Bmin,Amin,Dno3,Emin,Bmin,Cmaj,Emin,Bmin,Amin,Dno3,Emin,Bmin,Cmaj,Emin,Bmin,Amin,Dno3,1.0,######,_Dno3AminBminEminCmajBminEminDno3AminBminEminCmajBminEminDno3AminBminEminCmaj,0524; 1098; 1183
53,7,Cmaj,Emin,Bmin,Cmaj,Emin,Bmin,Cmaj,,,,,,,,,,,,,1.2300544394722288,##,_CmajBminEminCmajBminEminCmaj,0227; 0275; 0481; 0978; 1186
15,19,Cmaj,Emin,Bmin,Cmaj,Emin,Bmin,Cmaj,Emin,Bmin,Cmaj,Emin,Bmin,Cmaj,Emin,Bmin,Cmaj,Emin,Bmin,Cmaj,0.9055872616982603,#####,_CmajBminEminCmajBminEminCmajBminEminCmajBminEminCmajBminEminCmajBminEminCmaj,0227; 0275; 0978
10,8,Cmaj,Emin,Cmaj,Dmaj,Emin,Cmaj,Dmaj,Emin,,,,,,,,,,,,0.9709505944546686,#,_EminDmajCmajEminDmajCmajEminCmaj,0033; 0073; 0334; 0882
19,8,Cmaj,Emin,Cmaj,Emin,Cmaj,Emin,Cmaj,Emin,,,,,,,,,,,,1.4832261969709113,#,_EminCmajEminCmajEminCmajEminCmaj,0478; 0492; 0770; 0881
15,6,Cmaj,Emin,Cmaj,Gmaj,Dmaj,Cmaj,,,,,,,,,,,,,,0.9182958340544896,#,_CmajDmajGmajCmajEminCmaj,0128; 0682; 1124
10,9,Cmaj,Emin,Cmaj,Gmaj,Dmaj,Cmaj,Gmaj,Amin,Dno3,,,,,,,,,,,0.9709505944546686,##,_Dno3AminGmajCmajDmajGmajCmajEminCmaj,0128; 0682
14,15,Cmaj,Emin,Dmaj,Bmin,Cmaj,Emin,Dmaj,Bmin,Cmaj,Emin,Dmaj,Bmin,Cmaj,Emin,Dmaj,,,,,0.946372935985442,#########,_DmajEminCmajBminDmajEminCmajBminDmajEminCmajBminDmajEminCmaj,0741
11,19,Cmaj,Emin,Dmaj,Bmin,Cmaj,Emin,Dmaj,Bmin,Cmaj,Emin,Dmaj,Bmin,Cmaj,Emin,Dmaj,Bmin,Cmaj,Emin,Dmaj,1.0957952550009338,###,_DmajEminCmajBminDmajEminCmajBminDmajEminCmajBminDmajEminCmajBminDmajEminCmaj,0741
12,8,Cmaj,Emin,Dmaj,Gmaj,Cmaj,Emin,Dmaj,Gmaj,,,,,,,,,,,,1.5,##,_GmajDmajEminCmajGmajDmajEminCmaj,0451; 0803
26,7,Cmaj,Emin,Dmin,Fmin,Cmaj,Amaj,Dmin,,,,,,,,,,,,,1.1401156785146092,###,_DminAmajCmajFminDminEminCmaj,0517; 0680
12,18,Cmaj,Emin,Dmin,Fmin,Cmaj,Amaj,Dmin,Cmaj,Dmin,Ddim,Fdim,Cmaj,Emin,Dmin,Fmin,Cmaj,Amaj,Dmin,,1.4591479170272448,#########,_DminAmajCmajFminDminEminCmajFdimDdimDminCmajDminAmajCmajFminDminEminCmaj,0517; 0680
21,4,Cmaj,Emin,E-min,Dmin,,,,,,,,,,,,,,,,1.0230370655328809,#,_DminE-minEminCmaj,0302; 0618; 1240
28,6,Cmaj,Emin,Fmaj,Cmaj,Emin,Fmaj,,,,,,,,,,,,,,1.644196885261584,#,_FmajEminCmajFmajEminCmaj,0154; 0177; 0203
18,9,Cmaj,Emin,Fmaj,Cmaj,Emin,Fmaj,Cmaj,Emin,Fmaj,,,,,,,,,,,1.1221136771091087,##,_FmajEminCmajFmajEminCmajFmajEminCmaj,0154; 0177
11,6,Cmaj,Emin,Fmaj,Dmin,Gmaj,Cmaj,,,,,,,,,,,,,,2.004886164091843,#,_CmajGmajDminFmajEminCmaj,0012; 0655; 0772; 1221
14,6,Cmaj,Emin,Fmaj,Gmaj,Fmaj,Gmaj,,,,,,,,,,,,,,1.4299111709758698,#,_GmajFmajGmajFmajEminCmaj,0758; 0785; 1011; 1031; 1151
16,12,Cmaj,Emin,Gmaj,Cmaj,Cmin,Gmaj,Dmin,Gmaj,Cmaj,Cmin,Gmaj,Emin,,,,,,,,1.0,#######,_EminGmajCminCmajGmajDminGmajCminCmajGmajEminCmaj,0240; 0295
10,8,Cmaj,Emin,Gmaj,Cmaj,Emin,Gmaj,Cmaj,Emin,,,,,,,,,,,,0.9219280948873623,##,_EminCmajGmajEminCmajGmajEminCmaj,0345
13,10,Cmaj,Fmaj,A-maj,B-maj,Fmaj,A-maj,B-maj,Fmaj,A-maj,B-maj,,,,,,,,,,0.961236604722876,####,_B-majA-majFmajB-majA-majFmajB-majA-majFmajCmaj,0476; 0625; 0699
21,5,Cmaj,Fmaj,Amin,A-min,Gmin,,,,,,,,,,,,,,,1.0230370655328809,#,_GminA-minAminFmajCmaj,0302; 0618; 1240
25,5,Cmaj,Fmaj,Amin,Cmaj,Fmaj,,,,,,,,,,,,,,,1.3108562983864118,#,_FmajCmajAminFmajCmaj,0345; 0456; 0956; 1167; 1178
10,9,Cmaj,Fmaj,Amin,Cmaj,Fmaj,Amin,Cmaj,Fmaj,Amin,,,,,,,,,,,0.9219280948873623,##,_AminFmajCmajAminFmajCmajAminFmajCmaj,0345
16,7,Cmaj,Fmaj,Amin,Dmin,Fmaj,B-maj,Fmaj,,,,,,,,,,,,,0.9544340029249649,#,_FmajB-majFmajDminAminFmajCmaj,0128; 0485; 0682
10,13,Cmaj,Fmaj,Amin,Dmin,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Amin,Dmin,Fmaj,Cmaj,,,,,,,0.9709505944546686,#####,_CmajFmajDminAminFmajCmajFmajB-majFmajDminAminFmajCmaj,0128; 0682
13,7,Cmaj,Fmaj,Amin,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,,,,,1.198183947911799,#,_CmajFmajCmajFmajAminFmajCmaj,0585; 0591; 0681; 0765; 0803
10,14,Cmaj,Fmaj,B-maj,Amaj,Dmin,Cmaj,B-maj,Amaj,Dmin,Cmaj,Fmaj,B-maj,Amaj,Dmaj,,,,,,0.9709505944546686,########,_DmajAmajB-majFmajCmajDminAmajB-majCmajDminAmajB-majFmajCmaj,0242; 0782
12,6,Cmaj,Fmaj,B-maj,B-no3,B-maj,Fmaj,,,,,,,,,,,,,,1.4591479170272448,##,_FmajB-majB-no3B-majFmajCmaj,0068; 0229; 1266
10,15,Cmaj,Fmaj,B-maj,Cmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,B-maj,,,,,1.0,###,_B-majCmajB-majFmajCmajB-majCmajB-majFmajCmajB-majCmajB-majFmajCmaj,0300; 1190
12,19,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,1.0,#######,_FmajCmajB-majFmajCmajB-majFmajCmajB-majFmajCmajFmajCmajB-majFmajCmajB-majFmajCmaj,0066; 0335; 0849
13,12,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,0.961236604722876,#,_FmajCmajFmajCmajFmajCmajB-majFmajCmajB-majFmajCmaj,0293; 0308; 0500; 0669; 0873; 1154
13,11,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,,,,,,,,,1.1401156785146092,#,_FmajB-majFmajB-majFmajB-majFmajCmajB-majFmajCmaj,0477; 0615; 0783; 0845; 0973; 1203; 1225
29,10,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,,,,,,,,,,1.1242592373746325,##,_FmajCmajB-majFmajCmajFmajCmajB-majFmajCmaj,0066; 0184; 0249; 0335; 0565; 0726; 0849; 0923; 1225
12,16,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,,,,1.0,####,_FmajCmajB-majFmajCmajB-majFmajCmajB-majFmajCmajFmajCmajB-majFmajCmaj,0066; 0335; 0849
36,7,Cmaj,Fmaj,B-maj,Cno3,Cmaj,Fmaj,B-maj,,,,,,,,,,,,,1.2250335169881905,#,_B-majFmajCmajCno3B-majFmajCmaj,0083; 0268; 0472; 0748; 0791; 0910; 1188; 1277
11,17,Cmaj,Fmaj,B-maj,Cno3,Cmaj,Fmaj,B-maj,Cno3,Cmaj,Fmaj,B-maj,Cno3,Cmaj,Fmaj,B-maj,Cno3,Cmaj,,,1.0957952550009338,######,_CmajCno3B-majFmajCmajCno3B-majFmajCmajCno3B-majFmajCmajCno3B-majFmajCmaj,0083; 1277
16,6,Cmaj,Fmaj,B-maj,Dmin,Cmaj,Fmaj,,,,,,,,,,,,,,1.3294340029249652,#,_FmajCmajDminB-majFmajCmaj,0451; 0803; 0807
15,12,Cmaj,Fmaj,B-maj,E-maj,Cmaj,Fmaj,B-maj,E-maj,Cmaj,Fmaj,B-maj,E-maj,,,,,,,,1.4294732983598406,#,_E-majB-majFmajCmajE-majB-majFmajCmajE-majB-majFmajCmaj,0041; 0307; 0322; 0554; 0733; 0761; 1133; 1162
10,11,Cmaj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Fmaj,,,,,,,,,0.9219280948873623,###,_FmajB-majFmajCmajB-majFmajB-majFmajB-majFmajCmaj,0203; 0212; 0356; 0403; 1018; 1063
38,15,Cmaj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,,,,,1.0233766367829848,###,_B-majFmajB-majFmajB-majFmajB-majFmajB-majFmajB-majFmajB-majFmajCmaj,0041; 0050; 0203; 0212; 0244; 0330; 0403; 0417; 0425; 0468; 0477; 0585; 0615; 0619; 0674; 0752; 0765; 0783; 0943; 1018; 1100; 1113; 1117; 1123
27,17,Cmaj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,,,1.548649538078707,#,_B-majFmajB-majFmajB-majFmajB-majFmajB-majFmajB-majFmajB-majFmajB-majFmajCmaj,0041; 0203; 0244; 0330; 0403; 0468; 0585; 0615; 0619; 0674; 0752; 0765; 0783; 0943; 1018; 1100; 1113; 1117; 1123
20,10,Cmaj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,,,1.5954618442383217,#,_FmajCmajFmajCmajFmajB-majFmajB-majFmajCmaj,0123; 0130; 0245; 0457; 0787; 0889; 1116; 1194; 1297
10,10,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,B-maj,Fmaj,Cmaj,B-maj,Fmaj,,,,,,,,,,0.9709505944546686,#,_FmajB-majCmajFmajB-majCmajFmajB-majFmajCmaj,0067; 0268; 0545; 0886; 0910
150,10,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,,,,,,,,,,0.9605367311754206,#,_FmajCmajFmajB-majFmajCmajFmajB-majFmajCmaj,0023; 0071; 0191; 0457; 0472; 0474; 0559; 0638; 0671; 0787; 0788; 0798; 0802; 0809; 0870; 0875; 0905; 0915; 0987; 0993; 1006; 1034; 1041; 1054; 1059; 1072; 1281
95,14,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,,,,,,0.959874478251509,##,_FmajCmajFmajB-majFmajCmajFmajB-majFmajCmajFmajB-majFmajCmaj,0023; 0071; 0191; 0559; 0798; 0802; 0870; 0875; 0905; 0987; 1054; 1059; 1072; 1281
12,18,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,1.3250112108241772,###,_FmajCmajFmajCmajFmajCmajFmajB-majFmajCmajFmajB-majFmajCmajFmajB-majFmajCmaj,0023; 0191; 0559; 0870; 0987
21,12,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,0.9182958340544896,#,_FmajCmajFmajCmajFmajB-majFmajCmajFmajB-majFmajCmaj,0023; 0191; 0457; 0559; 0802; 0870; 0875; 0987; 0993; 1006; 1034; 1054
14,14,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,1.2958363892911637,#,_FmajCmajFmajCmajFmajCmajFmajB-majFmajCmajFmajB-majFmajCmaj,0023; 0191; 0559; 0870; 0875; 0987; 1006
37,12,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,,,,,,,,1.0403338447636488,#,_FmajCmajFmajB-majFmajCmajFmajCmajFmajB-majFmajCmaj,0149; 0452; 0457; 0678; 0787; 0802; 0941; 1024; 1110; 1116; 1263; 1297
21,16,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,,,,1.0230370655328809,#,_FmajB-majFmajCmajFmajCmajFmajB-majFmajCmajFmajCmajFmajB-majFmajCmaj,0149; 0678; 0941; 1024; 1110; 1116; 1263; 1297
28,10,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,,,1.4731864679927211,#,_FmajCmajFmajCmajFmajCmajFmajB-majFmajCmaj,0023; 0126; 0167; 0191; 0452; 0559; 0570; 0870; 0875; 0941; 0987; 1006; 1009; 1281
11,14,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,,,,,,1.0957952550009338,###,_FmajCmajFmajB-majFmajCmajFmajCmajFmajCmajFmajB-majFmajCmaj,0559; 0941; 0987; 1006; 1281
35,9,Cmaj,Fmaj,B-maj,Gmaj,Cmaj,Fmaj,B-maj,Gmaj,Cmaj,,,,,,,,,,,1.0585374404261436,#,_CmajGmajB-majFmajCmajGmajB-majFmajCmaj,0041; 0307; 0322; 0554; 0733; 0761; 1133; 1162
10,7,Cmaj,Fmaj,B-maj,Gmin,E-maj,Fmaj,B-maj,,,,,,,,,,,,,0.9709505944546686,#,_B-majFmajE-majGminB-majFmajCmaj,0120; 0253; 0903; 1152; 1210
25,5,Cmaj,Fmaj,B-min,D-maj,E-maj,,,,,,,,,,,,,,,0.904381457724494,#,_E-majD-majB-minFmajCmaj,0381; 0837; 0999
12,14,Cmaj,Fmaj,B-no3,Fmaj,F#maj,D-maj,Bmaj,B-min,B-no3,Fmaj,F#maj,E-maj,Cmaj,Fmaj,,,,,,0.9182958340544896,##########,_FmajCmajE-majF#majFmajB-no3B-minBmajD-majF#majFmajB-no3FmajCmaj,0381; 0999
10,6,Cmaj,Fmaj,Cmaj,A-maj,B-maj,Cmaj,,,,,,,,,,,,,,1.3567796494470397,#,_CmajB-majA-majCmajFmajCmaj,0351; 1272
21,7,Cmaj,Fmaj,Cmaj,Amin,Dmaj,Gmaj,Cmaj,,,,,,,,,,,,,1.9533040442609688,#,_CmajGmajDmajAminCmajFmajCmaj,0112; 0312; 0475; 0596; 0711; 0950; 0995
13,9,Cmaj,Fmaj,Cmaj,B-maj,Cmaj,Dmin,Amin,B-maj,Cmaj,,,,,,,,,,,1.4195562985716133,##,_CmajB-majAminDminCmajB-majCmajFmajCmaj,0258; 0349; 0385; 0628; 0911
